Year,Month,CharCode,InRuR
2011,4,AMD,0.0774371
2011,4,BYR,0.00936185
2011,4,BGN,20.6729
2011,4,BRL,17.5086
2011,4,HUF,0.15165
2011,4,DKK,5.42154
2011,4,USD,28.5162
2011,4,EUR,40.3875
2011,4,INR,0.638661
2011,4,KZT,0.195672
2011,4,CAD,29.3648
2011,4,KGS,0.603584
2011,4,CNY,4.35408
2011,4,LVL,57.0096
2011,4,LTL,11.7095
2011,4,MDL,2.38759
2011,4,NOK,5.1302
2011,4,PLN,10.0764
2011,4,RON,9.84641
2011,4,XDR,45.047
2011,4,SGD,22.6301
2011,4,TJS,6.38632
2011,4,TRY,18.4332
2011,4,TMT,9.99341
2011,4,UZS,0.0169969
2011,4,UAH,3.57682
2011,4,CZK,1.64762
2011,4,SEK,4.52322
2011,4,CHF,31.0905
2011,4,ZAR,4.20357
2011,4,KRW,0.0260149
2011,4,JPY,0.344794
2011,5,AUD,30.0104
2011,5,AZN,34.7425
2011,5,GBP,45.8242
2011,5,AMD,0.0732903
2011,5,BYR,0.00912482
2011,5,BGN,20.8619
2011,5,BRL,17.3866
2011,5,HUF,0.154472
2011,5,DKK,5.47101
2011,5,USD,27.5022
2011,5,EUR,40.8078
2011,5,INR,0.619977
2011,5,KZT,0.188863
2011,5,CAD,28.8858
2011,5,KGS,0.587183
2011,5,CNY,4.23678
2011,5,LVL,57.5119
2011,5,LTL,11.8162
2011,5,MDL,2.39618
2011,5,NOK,5.23851
2011,5,PLN,10.3571
2011,5,RON,10.0208
2011,5,XDR,44.5445
2011,5,SGD,22.4215
2011,5,TJS,6.104
2011,5,TRY,18.0401
2011,5,TMT,9.63806
2011,5,UZS,0.0162584
2011,5,UAH,3.45288
2011,5,CZK,1.69047
2011,5,SEK,4.58286
2011,5,CHF,31.4959
2011,5,ZAR,4.15316
2011,5,KRW,0.0256706
2011,5,JPY,0.337181
2011,6,AUD,29.9335
2011,6,AZN,35.4453
2011,6,GBP,46.2518
2011,6,AMD,0.074565
2011,6,BYR,0.00562083
2011,6,BGN,20.5996
2011,6,BRL,17.6144
2011,6,HUF,0.151111
2011,6,DKK,5.40404
2011,6,USD,27.9805
2011,6,EUR,40.2444
2011,6,INR,0.621375
2011,6,KZT,0.192405
2011,6,CAD,28.8221
2011,6,KGS,0.612289
2011,6,CNY,4.31844
2011,6,LVL,56.7786
2011,6,LTL,11.6712
2011,6,MDL,2.3998
2011,6,NOK,5.20577
2011,6,PLN,10.184
2011,6,RON,9.77963
2011,6,XDR,44.5724
2011,6,SGD,22.7207
2011,6,TJS,6.13244
2011,6,TRY,17.5636
2011,6,TMT,9.80465
2011,6,UZS,0.0164419
2011,6,UAH,3.50655
2011,6,CZK,1.64615
2011,6,SEK,4.53647
2011,6,CHF,32.8718
2011,6,ZAR,4.06687
2011,6,KRW,0.0259283
2011,6,JPY,0.342604
2011,7,AUD,29.9463
2011,7,AZN,35.4298
2011,7,GBP,44.8805
2011,7,AMD,0.0744759
2011,7,BYR,0.00561382
2011,7,BGN,20.6816
2011,7,BRL,17.7804
2011,7,HUF,0.152409
2011,7,DKK,5.42279
2011,7,USD,27.8726
2011,7,EUR,40.4153
2011,7,INR,0.623653
2011,7,KZT,0.191105
2011,7,CAD,28.8208
2011,7,KGS,0.616559
2011,7,CNY,4.31231
2011,7,LVL,57.0108
2011,7,LTL,11.7146
2011,7,MDL,2.38891
2011,7,NOK,5.2006
2011,7,PLN,10.1562
2011,7,RON,9.59074
2011,7,XDR,44.5206
2011,7,SGD,22.6883
2011,7,TJS,5.97163
2011,7,TRY,17.2266
2011,7,TMT,9.76786
2011,7,UZS,0.0162898
2011,7,UAH,3.48909
2011,7,CZK,1.66862
2011,7,SEK,4.42457
2011,7,CHF,33.4485
2011,7,ZAR,4.12317
2011,7,KRW,0.0261065
2011,7,JPY,0.346868
2011,8,AUD,30.2704
2011,8,AZN,35.1889
2011,8,GBP,45.1648
2011,8,AMD,0.0739602
2011,8,BYR,0.00559071
2011,8,BGN,20.1894
2011,8,BRL,17.6641
2011,8,HUF,0.146422
2011,8,DKK,5.30007
2011,8,USD,27.6796
2011,8,EUR,39.5182
2011,8,INR,0.626874
2011,8,KZT,0.189139
2011,8,CAD,29.1088
2011,8,KGS,0.619196
2011,8,CNY,4.29687
2011,8,LVL,55.671
2011,8,LTL,11.4336
2011,8,MDL,2.43658
2011,8,NOK,5.10383
2011,8,PLN,9.8301
2011,8,RON,9.29563
2011,8,XDR,44.3283
2011,8,SGD,22.9421
2011,8,TJS,5.86532
2011,8,TRY,16.4711
2011,8,TMT,9.71044
2011,8,UZS,0.0160467
2011,8,UAH,3.46125
2011,8,CZK,1.63191
2011,8,SEK,4.33958
2011,8,CHF,34.5132
2011,8,ZAR,4.08326
2011,8,KRW,0.026254
2011,8,JPY,0.356696
2011,9,AUD,30.8775
2011,9,AZN,36.8507
2011,9,GBP,47.1379
2011,9,AMD,0.0788223
2011,9,BYR,0.00567546
2011,9,BGN,21.3411
2011,9,BRL,18.1218
2011,9,HUF,0.153341
2011,9,DKK,5.6016
2011,9,USD,28.9278
2011,9,EUR,41.7631
2011,9,INR,0.630647
2011,9,KZT,0.197338
2011,9,CAD,29.5967
2011,9,KGS,0.647118
2011,9,CNY,4.53506
2011,9,LVL,58.8442
2011,9,LTL,12.0855
2011,9,MDL,2.56082
2011,9,NOK,5.39728
2011,9,PLN,10.0479
2011,9,RON,9.88444
2011,9,XDR,46.5257
2011,9,SGD,24.0344
2011,9,TJS,6.08699
2011,9,TRY,16.7561
2011,9,TMT,10.1501
2011,9,UZS,0.0166814
2011,9,UAH,3.62005
2011,9,CZK,1.73251
2011,9,SEK,4.55176
2011,9,CHF,35.4507
2011,9,ZAR,4.10341
2011,9,KRW,0.0271215
2011,9,JPY,0.377672
2011,10,AUD,31.288
2011,10,AZN,40.9828
2011,10,GBP,49.9471
2011,10,AMD,0.0860858
2011,10,BYR,0.00569326
2011,10,BGN,22.1892
2011,10,BRL,17.4274
2011,10,HUF,0.148116
2011,10,DKK,5.83214
2011,10,USD,32.11
2011,10,EUR,43.4191
2011,10,INR,0.653506
2011,10,KZT,0.216864
2011,10,CAD,30.8217
2011,10,KGS,0.713543
2011,10,CNY,5.03142
2011,10,LVL,61.1969
2011,10,LTL,12.5685
2011,10,MDL,2.71199
2011,10,NOK,5.49951
2011,10,PLN,9.78188
2011,10,RON,9.97174
2011,10,XDR,50.3241
2011,10,SGD,24.7514
2011,10,TJS,6.75843
2011,10,TRY,17.2634
2011,10,TMT,11.2873
2011,10,UZS,0.0183843
2011,10,UAH,4.01561
2011,10,CZK,1.75989
2011,10,SEK,4.68219
2011,10,CHF,35.5908
2011,10,ZAR,4.01546
2011,10,KRW,0.0271865
2011,10,JPY,0.418781
2011,11,AUD,31.8386
2011,11,AZN,38.3459
2011,11,GBP,48.1841
2011,11,AMD,0.0795892
2011,11,BYR,0.00354406
2011,11,BGN,21.5792
2011,11,BRL,18.0117
2011,11,HUF,0.140644
2011,11,DKK,5.6706
2011,11,USD,30.1245
2011,11,EUR,42.1833
2011,11,INR,0.617052
2011,11,KZT,0.20384
2011,11,CAD,30.1577
2011,11,KGS,0.66066
2011,11,CNY,4.74066
2011,11,LVL,59.9254
2011,11,LTL,12.2229
2011,11,MDL,2.61468
2011,11,NOK,5.49607
2011,11,PLN,9.74083
2011,11,RON,9.75408
2011,11,XDR,48.1079
2011,11,SGD,24.1286
2011,11,TJS,6.33693
2011,11,TRY,17.1523
2011,11,TMT,10.5793
2011,11,UZS,0.0171006
2011,11,UAH,3.76321
2011,11,CZK,1.70973
2011,11,SEK,4.67249
2011,11,CHF,34.5425
2011,11,ZAR,3.85229
2011,11,KRW,0.027138
2011,11,JPY,0.381468
2011,12,AUD,31.2431
2011,12,AZN,39.9645
2011,12,GBP,48.8303
2011,12,AMD,0.0821992
2011,12,BYR,0.00365117
2011,12,BGN,21.3026
2011,12,BRL,17.019
2011,12,HUF,0.134828
2011,12,DKK,5.60246
2011,12,USD,31.4001
2011,12,EUR,41.7559
2011,12,INR,0.600356
2011,12,KZT,0.212572
2011,12,CAD,30.3383
2011,12,KGS,0.670501
2011,12,CNY,4.92844
2011,12,LVL,59.6733
2011,12,LTL,12.0668
2011,12,MDL,2.64489
2011,12,NOK,5.34442
2011,12,PLN,9.17461
2011,12,RON,9.56183
2011,12,XDR,48.8118
2011,12,SGD,24.1818
2011,12,TJS,6.59818
2011,12,TRY,16.8999
2011,12,TMT,11.0369
2011,12,UZS,0.0176383
2011,12,UAH,3.91498
2011,12,CZK,1.62606
2011,12,SEK,4.52771
2011,12,CHF,33.9791
2011,12,ZAR,3.71173
2011,12,KRW,0.0273997
2011,12,JPY,0.402927
2012,1,AUD,32.7209
2012,1,AZN,40.9776
2012,1,GBP,49.6335
2012,1,AMD,0.083735
2012,1,BYR,0.00385582
2012,1,BGN,21.3036
2012,1,BRL,17.2568
2012,1,HUF,0.134268
2012,1,DKK,5.60615
2012,1,USD,32.1961
2012,1,EUR,41.6714
2012,1,INR,0.604451
2012,1,KZT,0.216874
2012,1,CAD,31.5679
2012,1,KGS,0.695628
2012,1,CNY,5.11106
2012,1,LVL,59.5893
2012,1,LTL,12.0684
2012,1,MDL,2.7518
2012,1,NOK,5.36423
2012,1,PLN,9.46916
2012,1,RON,9.66734
2012,1,XDR,49.2729
2012,1,SGD,24.7662
2012,1,TJS,6.76559
2012,1,TRY,16.8258
2012,1,TMT,11.2949
2012,1,UZS,0.0179365
2012,1,UAH,4.00549
2012,1,CZK,1.61757
2012,1,SEK,4.66124
2012,1,CHF,34.2366
2012,1,ZAR,3.95233
2012,1,KRW,0.0278272
2012,1,JPY,0.414978
2012,2,AUD,32.241
2012,2,AZN,38.5859
2012,2,GBP,47.728
2012,2,AMD,0.0783284
2012,2,BYR,0.00362164
2012,2,BGN,20.4335
2012,2,BRL,17.3406
2012,2,HUF,0.135568
2012,2,DKK,5.37581
2012,2,USD,30.3131
2012,2,EUR,39.9678
2012,2,INR,0.611521
2012,2,KZT,0.204039
2012,2,CAD,30.3131
2012,2,KGS,0.648052
2012,2,CNY,4.80109
2012,2,LVL,57.1622
2012,2,LTL,11.5747
2012,2,MDL,2.57545
2012,2,NOK,5.22163
2012,2,PLN,9.40904
2012,2,RON,9.21315
2012,2,XDR,46.9071
2012,2,SGD,24.1442
2012,2,TJS,6.37111
2012,2,TRY,17.0394
2012,2,TMT,10.6868
2012,2,UZS,0.0167645
2012,2,UAH,3.7731
2012,2,CZK,1.58305
2012,2,SEK,4.50592
2012,2,CHF,33.1472
2012,2,ZAR,3.87953
2012,2,KRW,0.026957
2012,2,JPY,0.397393
2012,3,AUD,31.3763
2012,3,AZN,36.9702
2012,3,GBP,46.2286
2012,3,AMD,0.0746152
2012,3,BYR,0.00359669
2012,3,BGN,19.9885
2012,3,BRL,17.1241
2012,3,HUF,0.134744
2012,3,DKK,5.25754
2012,3,USD,29.0253
2012,3,EUR,39.1029
2012,3,INR,0.592861
2012,3,KZT,0.196475
2012,3,CAD,29.2152
2012,3,KGS,0.624334
2012,3,CNY,4.61129
2012,3,LVL,55.947
2012,3,LTL,11.3212
2012,3,MDL,2.46866
2012,3,NOK,5.22526
2012,3,PLN,9.45788
2012,3,RON,8.99229
2012,3,XDR,45.128
2012,3,SGD,23.278
2012,3,TJS,6.09852
2012,3,TRY,16.5887
2012,3,TMT,10.1825
2012,3,UZS,0.0158791
2012,3,UAH,3.63066
2012,3,CZK,1.56978
2012,3,SEK,4.43067
2012,3,CHF,32.4305
2012,3,ZAR,3.88459
2012,3,KRW,0.0259944
2012,3,JPY,0.361079
2012,4,AUD,30.5307
2012,4,AZN,37.337
2012,4,GBP,46.972
2012,4,AMD,0.0750082
2012,4,BYR,0.00363423
2012,4,BGN,20.0398
2012,4,BRL,16.0905
2012,4,HUF,0.132587
2012,4,DKK,5.26926
2012,4,USD,29.3282
2012,4,EUR,39.1707
2012,4,INR,0.574162
2012,4,KZT,0.198371
2012,4,CAD,29.4253
2012,4,KGS,0.626113
2012,4,CNY,4.6563
2012,4,LVL,55.9485
2012,4,LTL,11.3517
2012,4,MDL,2.48124
2012,4,NOK,5.14358
2012,4,PLN,9.43484
2012,4,RON,8.95955
2012,4,XDR,45.3141
2012,4,SGD,23.3338
2012,4,TJS,6.1619
2012,4,TRY,16.4442
2012,4,TMT,10.2949
2012,4,UZS,0.015909
2012,4,UAH,3.65165
2012,4,CZK,1.58283
2012,4,SEK,4.43225
2012,4,CHF,32.5255
2012,4,ZAR,3.81545
2012,4,KRW,0.0258843
2012,4,JPY,0.356986
2012,5,AUD,30.7516
2012,5,AZN,37.3952
2012,5,GBP,47.7672
2012,5,AMD,0.0748094
2012,5,BYR,0.00364754
2012,5,BGN,19.8975
2012,5,BRL,15.5679
2012,5,HUF,0.135772
2012,5,DKK,5.23418
2012,5,USD,29.3627
2012,5,EUR,38.9203
2012,5,INR,0.559716
2012,5,KZT,0.198712
2012,5,CAD,29.965
2012,5,KGS,0.626312
2012,5,CNY,4.65343
2012,5,LVL,55.6006
2012,5,LTL,11.2704
2012,5,MDL,2.51339
2012,5,NOK,5.13002
2012,5,PLN,9.33542
2012,5,RON,8.86154
2012,5,XDR,45.4949
2012,5,SGD,23.7294
2012,5,TJS,6.17045
2012,5,TRY,16.6758
2012,5,TMT,10.2937
2012,5,UZS,0.0158191
2012,5,UAH,3.65476
2012,5,CZK,1.56689
2012,5,SEK,4.37173
2012,5,CHF,32.3913
2012,5,ZAR,3.79143
2012,5,KRW,0.0259532
2012,5,JPY,0.365799
2012,6,AUD,32.0384
2012,6,AZN,41.9489
2012,6,GBP,51.0021
2012,6,AMD,0.081127
2012,6,BYR,0.00394219
2012,6,BGN,20.8853
2012,6,BRL,16.328
2012,6,HUF,0.136084
2012,6,DKK,5.49638
2012,6,USD,32.9173
2012,6,EUR,40.8076
2012,6,INR,0.583537
2012,6,KZT,0.222347
2012,6,CAD,32.0332
2012,6,KGS,0.701335
2012,6,CNY,5.16625
2012,6,LVL,58.5092
2012,6,LTL,11.8314
2012,6,MDL,2.7303
2012,6,NOK,5.42331
2012,6,PLN,9.31235
2012,6,RON,9.13659
2012,6,XDR,49.7571
2012,6,SGD,25.5867
2012,6,TJS,6.90684
2012,6,TRY,17.8028
2012,6,TMT,11.5083
2012,6,UZS,0.0175893
2012,6,UAH,4.07367
2012,6,CZK,1.59221
2012,6,SEK,4.55218
2012,6,CHF,34.002
2012,6,ZAR,3.87303
2012,6,KRW,0.0279204
2012,6,JPY,0.417441
2012,7,AUD,33.3945
2012,7,AZN,41.8263
2012,7,GBP,51.3552
2012,7,AMD,0.0785093
2012,7,BYR,0.00393488
2012,7,BGN,21.1204
2012,7,BRL,15.8001
2012,7,HUF,0.143525
2012,7,DKK,5.55861
2012,7,USD,32.8169
2012,7,EUR,41.323
2012,7,INR,0.583204
2012,7,KZT,0.219621
2012,7,CAD,32.0259
2012,7,KGS,0.695761
2012,7,CNY,5.16436
2012,7,LVL,59.3112
2012,7,LTL,11.9652
2012,7,MDL,2.69212
2012,7,NOK,5.48255
2012,7,PLN,9.7123
2012,7,RON,9.29262
2012,7,XDR,49.5732
2012,7,SGD,25.8441
2012,7,TJS,6.88621
2012,7,TRY,18.076
2012,7,TMT,11.5127
2012,7,UZS,0.0174118
2012,7,UAH,4.06225
2012,7,CZK,1.61167
2012,7,SEK,4.71595
2012,7,CHF,34.3848
2012,7,ZAR,3.94795
2012,7,KRW,0.0286473
2012,7,JPY,0.411652
2012,8,AUD,33.8354
2012,8,AZN,41.0474
2012,8,GBP,50.5663
2012,8,AMD,0.0790326
2012,8,BYR,0.00390373
2012,8,BGN,20.2019
2012,8,BRL,15.7786
2012,8,HUF,0.141754
2012,8,DKK,5.31168
2012,8,USD,32.2058
2012,8,EUR,39.5101
2012,8,INR,0.577579
2012,8,KZT,0.21467
2012,8,CAD,32.1576
2012,8,KGS,0.683069
2012,8,CNY,5.05316
2012,8,LVL,56.7403
2012,8,LTL,11.4432
2012,8,MDL,2.57235
2012,8,NOK,5.32997
2012,8,PLN,9.60822
2012,8,RON,8.65957
2012,8,XDR,48.5599
2012,8,SGD,25.8598
2012,8,TJS,6.75953
2012,8,TRY,17.8971
2012,8,TMT,11.2983
2012,8,UZS,0.0169449
2012,8,UAH,3.97735
2012,8,CZK,1.56422
2012,8,SEK,4.73448
2012,8,CHF,32.8933
2012,8,ZAR,3.91893
2012,8,KRW,0.0284838
2012,8,JPY,0.411655
2012,9,AUD,33.5797
2012,9,AZN,41.5235
2012,9,GBP,51.4069
2012,9,AMD,0.0798208
2012,9,BYR,0.0038724
2012,9,BGN,20.8321
2012,9,BRL,15.8948
2012,9,HUF,0.143255
2012,9,DKK,5.46874
2012,9,USD,32.5669
2012,9,EUR,40.7249
2012,9,INR,0.584894
2012,9,KZT,0.21762
2012,9,CAD,32.8461
2012,9,KGS,0.706834
2012,9,CNY,5.12978
2012,9,LVL,58.5104
2012,9,LTL,11.8017
2012,9,MDL,2.61267
2012,9,NOK,5.60214
2012,9,PLN,9.7064
2012,9,RON,9.13774
2012,9,XDR,49.5121
2012,9,SGD,26.0306
2012,9,TJS,6.83547
2012,9,TRY,17.8743
2012,9,TMT,11.4258
2012,9,UZS,0.0169466
2012,9,UAH,4.01095
2012,9,CZK,1.64193
2012,9,SEK,4.87784
2012,9,CHF,33.9274
2012,9,ZAR,3.84952
2012,9,KRW,0.0287135
2012,9,JPY,0.415156
2012,10,AUD,32.3298
2012,10,AZN,39.4097
2012,10,GBP,50.2245
2012,10,AMD,0.07615
2012,10,BYR,0.00366314
2012,10,BGN,20.4369
2012,10,BRL,15.23
2012,10,HUF,0.140845
2012,10,DKK,5.36165
2012,10,USD,30.9169
2012,10,EUR,39.9786
2012,10,INR,0.58716
2012,10,KZT,0.205982
2012,10,CAD,31.5769
2012,10,KGS,0.658218
2012,10,CNY,4.91634
2012,10,LVL,57.413
2012,10,LTL,11.5781
2012,10,MDL,2.49535
2012,10,NOK,5.4224
2012,10,PLN,9.69607
2012,10,RON,8.82709
2012,10,XDR,47.6058
2012,10,SGD,25.2403
2012,10,TJS,6.48901
2012,10,TRY,17.2672
2012,10,TMT,10.8461
2012,10,UZS,0.0159481
2012,10,UAH,3.79442
2012,10,CZK,1.59218
2012,10,SEK,4.73997
2012,10,CHF,33.0344
2012,10,ZAR,3.75579
2012,10,KRW,0.0278082
2012,10,JPY,0.398979
2012,11,AUD,32.5665
2012,11,AZN,40.008
2012,11,GBP,50.4593
2012,11,AMD,0.0772766
2012,11,BYR,0.00367811
2012,11,BGN,20.7804
2012,11,BRL,15.45
2012,11,HUF,0.143164
2012,11,DKK,5.44872
2012,11,USD,31.3743
2012,11,EUR,40.6548
2012,11,INR,0.580414
2012,11,KZT,0.208052
2012,11,CAD,31.3963
2012,11,KGS,0.665621
2012,11,CNY,5.02914
2012,11,LVL,58.3817
2012,11,LTL,11.7736
2012,11,MDL,2.55697
2012,11,NOK,5.47077
2012,11,PLN,9.84107
2012,11,RON,8.95002
2012,11,XDR,48.2612
2012,11,SGD,25.6998
2012,11,TJS,6.58557
2012,11,TRY,17.4787
2012,11,TMT,11.0066
2012,11,UZS,0.0160383
2012,11,UAH,3.83643
2012,11,CZK,1.62654
2012,11,SEK,4.72142
2012,11,CHF,33.6381
2012,11,ZAR,3.63019
2012,11,KRW,0.0287595
2012,11,JPY,0.393828
2012,12,AUD,32.1605
2012,12,AZN,39.2947
2012,12,GBP,49.4763
2012,12,AMD,0.0759546
2012,12,BYR,0.00359103
2012,12,BGN,20.5106
2012,12,BRL,14.6803
2012,12,HUF,0.143407
2012,12,DKK,5.37779
2012,12,USD,30.811
2012,12,EUR,40.0759
2012,12,INR,0.565184
2012,12,KZT,0.204697
2012,12,CAD,31.0407
2012,12,KGS,0.651977
2012,12,CNY,4.94845
2012,12,LVL,57.623
2012,12,LTL,11.622
2012,12,MDL,2.49365
2012,12,NOK,5.43663
2012,12,PLN,9.80836
2012,12,RON,8.8936
2012,12,XDR,47.2795
2012,12,SGD,25.2549
2012,12,TJS,6.45974
2012,12,TRY,17.2572
2012,12,TMT,10.8059
2012,12,UZS,0.0156446
2012,12,UAH,3.76212
2012,12,CZK,1.59292
2012,12,SEK,4.63428
2012,12,CHF,33.3056
2012,12,ZAR,3.51175
2012,12,KRW,0.0284602
2012,12,JPY,0.373603
2013,1,AUD,31.5481
2013,1,AZN,38.7407
2013,1,GBP,48.9638
2013,1,AMD,0.0753665
2013,1,BYR,0.00353376
2013,1,BGN,20.5735
2013,1,BRL,14.8631
2013,1,HUF,0.137967
2013,1,DKK,5.39451
2013,1,USD,30.3727
2013,1,EUR,40.2286
2013,1,INR,0.554297
2013,1,KZT,0.202107
2013,1,CAD,30.5407
2013,1,KGS,0.640753
2013,1,CNY,4.87406
2013,1,LVL,57.6989
2013,1,LTL,11.6554
2013,1,MDL,2.51014
2013,1,NOK,5.4532
2013,1,PLN,9.86928
2013,1,RON,9.08247
2013,1,XDR,46.8189
2013,1,SGD,24.8305
2013,1,TJS,6.37279
2013,1,TRY,16.9651
2013,1,TMT,10.6515
2013,1,UZS,0.0153011
2013,1,UAH,3.759
2013,1,CZK,1.6043
2013,1,SEK,4.66877
2013,1,CHF,33.2888
2013,1,ZAR,3.57229
2013,1,KRW,0.0283777
2013,1,JPY,0.351516
2013,2,AUD,31.2137
2013,2,AZN,38.3005
2013,2,GBP,47.4975
2013,2,AMD,0.0738403
2013,2,BYR,0.00347811
2013,2,BGN,20.8041
2013,2,BRL,15.104
2013,2,HUF,0.138594
2013,2,DKK,5.454
2013,2,USD,30.0161
2013,2,EUR,40.7138
2013,2,INR,0.562679
2013,2,KZT,0.19898
2013,2,CAD,29.9293
2013,2,KGS,0.628352
2013,2,CNY,4.82628
2013,2,LVL,58.1933
2013,2,LTL,11.784
2013,2,MDL,2.48993
2013,2,NOK,5.47539
2013,2,PLN,9.6608
2013,2,RON,9.26308
2013,2,XDR,46.2443
2013,2,SGD,24.2417
2013,2,TJS,6.30392
2013,2,TRY,16.9746
2013,2,TMT,10.5301
2013,2,UZS,0.0150193
2013,2,UAH,3.69429
2013,2,CZK,1.58849
2013,2,SEK,4.7236
2013,2,CHF,32.9485
2013,2,ZAR,3.31274
2013,2,KRW,0.0275605
2013,2,JPY,0.330319
2013,3,AUD,31.3515
2013,3,AZN,38.9139
2013,3,GBP,46.3056
2013,3,AMD,0.0746024
2013,3,BYR,0.00354178
2013,3,BGN,20.5084
2013,3,BRL,15.4626
2013,3,HUF,0.135698
2013,3,DKK,5.37834
2013,3,USD,30.5124
2013,3,EUR,40.1024
2013,3,INR,0.564835
2013,3,KZT,0.202936
2013,3,CAD,29.8439
2013,3,KGS,0.641453
2013,3,CNY,4.90427
2013,3,LVL,57.2788
2013,3,LTL,11.622
2013,3,MDL,2.48574
2013,3,NOK,5.36435
2013,3,PLN,9.6284
2013,3,RON,9.18274
2013,3,XDR,46.2046
2013,3,SGD,24.6904
2013,3,TJS,6.41799
2013,3,TRY,16.9513
2013,3,TMT,10.7012
2013,3,UZS,0.0153522
2013,3,UAH,3.74477
2013,3,CZK,1.56462
2013,3,SEK,4.74488
2013,3,CHF,32.8231
2013,3,ZAR,3.45061
2013,3,KRW,0.0281641
2013,3,JPY,0.330203
2013,4,AUD,32.3827
2013,4,AZN,39.6472
2013,4,GBP,47.2064
2013,4,AMD,0.0741847
2013,4,BYR,0.00358104
2013,4,BGN,20.3612
2013,4,BRL,15.3711
2013,4,HUF,0.130836
2013,4,DKK,5.34152
2013,4,USD,31.0834
2013,4,EUR,39.8023
2013,4,INR,0.572596
2013,4,KZT,0.206
2013,4,CAD,30.5969
2013,4,KGS,0.64802
2013,4,CNY,5.00594
2013,4,LVL,56.7733
2013,4,LTL,11.5363
2013,4,MDL,2.50673
2013,4,NOK,5.32478
2013,4,PLN,9.51785
2013,4,RON,9.01778
2013,4,XDR,46.5636
2013,4,SGD,25.0774
2013,4,TJS,6.53796
2013,4,TRY,17.1637
2013,4,TMT,10.9045
2013,4,UZS,0.0152109
2013,4,UAH,3.81626
2013,4,CZK,1.54463
2013,4,SEK,4.76024
2013,4,CHF,32.7194
2013,4,ZAR,3.36218
2013,4,KRW,0.0279779
2013,4,JPY,0.330428
2013,5,AUD,32.1391
2013,5,AZN,39.6061
2013,5,GBP,48.0892
2013,5,AMD,0.0756231
2013,5,BYR,0.00359714
2013,5,BGN,20.7481
2013,5,BRL,15.4521
2013,5,HUF,0.135194
2013,5,DKK,5.44295
2013,5,USD,31.0433
2013,5,EUR,40.6264
2013,5,INR,0.572279
2013,5,KZT,0.205313
2013,5,CAD,30.6631
2013,5,KGS,0.64443
2013,5,CNY,5.03541
2013,5,LVL,57.9815
2013,5,LTL,11.7575
2013,5,MDL,2.52487
2013,5,NOK,5.32356
2013,5,PLN,9.79006
2013,5,RON,9.39681
2013,5,XDR,46.8518
2013,5,SGD,25.1546
2013,5,TJS,6.52568
2013,5,TRY,17.2847
2013,5,TMT,10.8752
2013,5,UZS,0.0150294
2013,5,UAH,3.82189
2013,5,CZK,1.577
2013,5,SEK,4.73329
2013,5,CHF,33.1129
2013,5,ZAR,3.45417
2013,5,KRW,0.0281758
2013,5,JPY,0.317497
2013,6,AUD,30.5769
2013,6,AZN,40.5689
2013,6,GBP,48.3264
2013,6,AMD,0.0761854
2013,6,BYR,0.00365914
2013,6,BGN,21.1676
2013,6,BRL,15.068
2013,6,HUF,0.139753
2013,6,DKK,5.55354
2013,6,USD,31.7979
2013,6,EUR,41.4486
2013,6,INR,0.561255
2013,6,KZT,0.209922
2013,6,CAD,30.797
2013,6,KGS,0.659297
2013,6,CNY,5.18312
2013,6,LVL,59.0161
2013,6,LTL,11.9978
2013,6,MDL,2.54332
2013,6,NOK,5.43322
2013,6,PLN,9.65885
2013,6,RON,9.47184
2013,6,XDR,47.5941
2013,6,SGD,25.1546
2013,6,TJS,6.68585
2013,6,TRY,16.8573
2013,6,TMT,11.1435
2013,6,UZS,0.0152838
2013,6,UAH,3.90446
2013,6,CZK,1.60701
2013,6,SEK,4.82649
2013,6,CHF,33.2997
2013,6,ZAR,3.09749
2013,6,KRW,0.0281375
2013,6,JPY,0.31613
2013,7,AUD,30.2329
2013,7,AZN,41.7366
2013,7,GBP,49.9139
2013,7,AMD,0.079778
2013,7,BYR,0.00372116
2013,7,BGN,21.8162
2013,7,BRL,14.8765
2013,7,HUF,0.144794
2013,7,DKK,5.71976
2013,7,USD,32.709
2013,7,EUR,42.718
2013,7,INR,0.549223
2013,7,KZT,0.215673
2013,7,CAD,31.19
2013,7,KGS,0.672459
2013,7,CNY,5.3259
2013,7,LVL,60.7974
2013,7,LTL,12.3612
2013,7,MDL,2.63156
2013,7,NOK,5.41423
2013,7,PLN,9.87352
2013,7,RON,9.59546
2013,7,XDR,49.1865
2013,7,SGD,25.8815
2013,7,TJS,6.86515
2013,7,TRY,17.0005
2013,7,TMT,11.4347
2013,7,UZS,0.015598
2013,7,UAH,4.01067
2013,7,CZK,1.64004
2013,7,SEK,4.86444
2013,7,CHF,34.5688
2013,7,ZAR,3.28295
2013,7,KRW,0.0286449
2013,7,JPY,0.330711
2013,8,AUD,29.7958
2013,8,AZN,42.1501
2013,8,GBP,50.2498
2013,8,AMD,0.0803723
2013,8,BYR,0.00371366
2013,8,BGN,22.4028
2013,8,BRL,14.4932
2013,8,HUF,0.146112
2013,8,DKK,5.87797
2013,8,USD,33.033
2013,8,EUR,43.7786
2013,8,INR,0.540948
2013,8,KZT,0.215164
2013,8,CAD,32.0242
2013,8,KGS,0.675874
2013,8,CNY,5.38857
2013,8,LVL,62.3382
2013,8,LTL,12.6923
2013,8,MDL,2.60307
2013,8,NOK,5.55027
2013,8,PLN,10.3403
